Date,Insurer,Claims_outstanding_at_the_beginning_of_the_quarter,Claims_intimated_during_the_quarter,Claims_revived,Claims_paid,Claims_declined,Claims_closed_as_no_claims,Claims_outstanding_at_the_end,Claims_declined_ratio_(%),Claims_closed_as_no_claims_ratio_(%),Claim_payment_ratio_(%),Total_Claims_Payable,Total_Claims_Action_during_the_Quarter,Claims_closed_as_no_claims_ratio (%)
2019-03-31,TRIDENT INSURANCE COMPANY LIMITED,49096.0,751.0,1334.0,1219.0,0.0,39.0,49923.0,0.0,0.07823941260256384,2.3817432250249118,51181.0,1258.0,0.0762001524003048
2019-03-31,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,1950.0,1361.0,1846.0,1174.0,12.0,1.0,3970.0,0.2326934264107039,0.030202355783751134,22.765173550513865,5157.0,1187.0,0.01939111886755866
2019-03-31,XPLICO INSURANCE COMPANY LIMITED,2210.0,304.0,11.0,104.0,0.0,0.0,2421.0,0.0,0.0,4.118811881188119,2525.0,104.0,0.0
2019-06-30,APA LIFE ASSURANCE COMPANY ,418.0,1081.0,0.0,1041.0,6.0,24.0,428.0,0.40026684456304207,1.6010673782521683,69.44629753168779,1499.0,1071.0,1.6010673782521683
2019-06-30,BARCLAYS LIFE ASSURANCE ,200.0,848.0,0.0,868.0,0.0,0.0,180.0,0.0,0.0,82.82442748091603,1048.0,868.0,0.0
2019-06-30,BRITAM LIFE INSURANCE COMPANY ,3287.0,13641.0,0.0,14015.0,0.0,0.0,2913.0,0.0,0.0,82.79182419659735,16928.0,14015.0,0.0
2019-06-30,CAPEX LIFE ASSURANCE COMPANY,13.0,546.0,1.0,556.0,0.0,0.0,4.0,0.0,0.0,99.28571428571429,560.0,556.0,0.0
2019-06-30,CIC LIFE ASSURANCE COMPANY,1344.0,1618.0,260.0,1359.0,9.0,0.0,1854.0,0.27932960893854747,0.0,42.17877094972067,3222.0,1368.0,0.0
2019-06-30,CORPORATE INSURANCE COMPANY ,420.0,447.0,0.0,624.0,0.0,0.0,243.0,0.0,0.0,71.97231833910035,867.0,624.0,0.0
2019-06-30,FIRST ASSURANCE COMPANY LIMITED,64.0,53.0,0.0,34.0,0.0,0.0,83.0,0.0,0.0,29.059829059829063,117.0,34.0,0.0
2019-06-30,GA LIFE ASSURANCE LIMITED,0.0,2148.0,0.0,2145.0,0.0,0.0,3.0,0.0,0.0,99.86033519553072,2148.0,2145.0,0.0
2019-06-30,GEMINIA INSURANCE COMPANY ,562.0,22.0,0.0,29.0,0.0,0.0,555.0,0.0,0.0,4.965753424657534,584.0,29.0,0.0
2019-06-30,ICEA LION LIFE ASSURANCE ,574.0,14843.0,0.0,14799.0,0.0,0.0,618.0,0.0,0.0,95.99143802296166,15417.0,14799.0,0.0
2019-06-30,JUBILEE INSURANCE COMPANY ,2017.0,10601.0,40.0,10463.0,14.0,45.0,2136.0,0.11060199083583505,0.3566333808844508,82.65918786538158,12658.0,10522.0,0.35550639911518406
2019-06-30,KENINDIA ASSURANCE COMPANY LIMITED,422.0,1878.0,0.0,1922.0,0.0,0.0,378.0,0.0,0.0,83.56521739130434,2300.0,1922.0,0.0
2019-06-30,KENYA ORIENT LIFE ASSURANCE ,26.0,26.0,0.0,33.0,0.0,0.0,19.0,0.0,0.0,63.46153846153846,52.0,33.0,0.0
2019-06-30,LIBERTY LIFE ASSURANCE KENYA,7509.0,2436.0,0.0,3002.0,117.0,0.0,6826.0,1.1764705882352942,0.0,30.186023127199597,9945.0,3119.0,0.0
2019-06-30,MADISON INSURANCE COMPANY ,1526.0,5530.0,0.0,5151.0,0.0,0.0,1905.0,0.0,0.0,73.00170068027211,7056.0,5151.0,0.0
2019-06-30,METROPOLITAN CANNON INSURANCE ,205.0,400.0,0.0,431.0,0.0,0.0,174.0,0.0,0.0,71.2396694214876,605.0,431.0,0.0
2019-06-30,OLD MUTUAL ASSURANCE COMPANY,1657.0,1600.0,0.0,1771.0,0.0,14.0,1472.0,0.0,0.4298434141848327,54.37519189438134,3257.0,1785.0,0.4298434141848327
2019-06-30,PIONEER ASSURANCE COMPANY,5026.0,4421.0,0.0,4683.0,0.0,0.0,4764.0,0.0,0.0,49.5712924738012,9447.0,4683.0,0.0
2019-06-30,PRUDENTIAL LIFE ASSURANCE ,989.0,954.0,0.0,1009.0,0.0,0.0,934.0,0.0,0.0,51.930005146680394,1943.0,1009.0,0.0
2019-06-30,SAHAM INSURANCE COMPANY LIMITED,29.0,2.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,6.451612903225806,31.0,2.0,0.0
2019-06-30,SANLAM LIFE INSURANCE LIMITED,1336.0,3998.0,0.0,3992.0,21.0,37.0,1284.0,0.39370078740157477,0.6936632920884889,74.84064491938508,5334.0,4050.0,0.6936632920884889
2019-06-30,TAKAFUL INSURANCE OF AFRICA LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,THE KENYAN ALLIANCE INSURANCE ,81.0,1066.0,0.0,1064.0,0.0,0.0,83.0,0.0,0.0,92.7637314734089,1147.0,1064.0,0.0
2019-06-30,THE MONARCH INSURANCE COMPANY LIMITED,45.0,43.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,50.0,88.0,44.0,0.0
2019-06-30,UAP LIFE ASSURANCE COMPANY ,228.0,1612.0,0.0,1627.0,0.0,0.0,213.0,0.0,0.0,88.42391304347827,1840.0,1627.0,0.0
2019-09-30,AAR INSURANCE COMPANY LIMITED,21614.0,84422.0,0.0,79546.0,961.0,2099.0,23430.0,0.9062959749519031,1.979516390659776,75.01791844279302,106036.0,82606.0,1.979516390659776
2019-09-30,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,1907.0,444.0,170.0,346.0,0.0,0.0,2175.0,0.0,0.0,13.724712415708051,2521.0,346.0,0.0
2019-09-30,AIG KENYA INSURANCE COMPANY LIMITED,1562.0,1223.0,394.0,979.0,0.0,47.0,2153.0,0.0,1.6876122082585279,30.79584775086505,3179.0,1026.0,1.4784523435042467
2019-09-30,ALLIANZ INSURANCE COMPANY LIMITED,418.0,1183.0,50.0,1170.0,0.0,28.0,453.0,0.0,1.7489069331667706,70.86614173228347,1651.0,1198.0,1.6959418534221684
2019-09-30,APA INSURANCE COMPANY LIMITED,3450.0,2639.0,4250.0,2364.0,0.0,0.0,7975.0,0.0,0.0,22.86488054937615,10339.0,2364.0,0.0
2019-09-30,BRITAM GENERAL INSURANCE COMPANY (K) LTD,50374.0,45352.0,0.0,50398.0,0.0,37.0,45291.0,0.0,0.03865198587635543,52.648183356663814,95726.0,50435.0,0.03865198587635543
2019-09-30,CIC GENERAL INSURANCE LIMITED,12157.0,6055.0,2192.0,7283.0,0.0,0.0,13121.0,0.0,0.0,35.69398157224074,20404.0,7283.0,0.0
2019-09-30,CORPORATE INSURANCE COMPANY LIMITED,1092.0,242.0,0.0,181.0,0.0,599.0,554.0,0.0,44.90254872563718,13.568215892053972,1334.0,780.0,44.90254872563718
2019-09-30,DIRECTLINE ASSURANCE COMPANY LIMITED,99.0,78.0,0.0,51.0,0.0,0.0,126.0,0.0,0.0,28.8135593220339,177.0,51.0,0.0
2019-09-30,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2724.0,1748.0,1627.0,1706.0,5.0,56.0,4332.0,0.08198065256599442,1.2522361359570662,27.9717986555173,6099.0,1767.0,0.9181833087391376
2019-09-30,FIRST ASSURANCE COMPANY LIMITED,42084.0,38448.0,0.0,34327.0,0.0,4849.0,41356.0,0.0,6.021208960413252,42.62529180946704,80532.0,39176.0,6.021208960413252
2019-09-30,GA INSURANCE LIMITED,4722.0,5573.0,166.0,4911.0,376.0,0.0,5174.0,3.594302647930408,0.0,46.945798680814455,10461.0,5287.0,0.0
2019-09-30,GEMINIA INSURANCE COMPANY LIMITED,3123.0,2218.0,1940.0,1210.0,0.0,0.0,6071.0,0.0,0.0,16.61859634665568,7281.0,1210.0,0.0
2019-09-30,THE HERITAGE INSURANCE COMPANY LIMITED,13164.0,32765.0,6873.0,33214.0,23.0,1031.0,18534.0,0.04355895610014772,2.244769100132814,62.90292034392637,52802.0,34268.0,1.952577553880535
2019-09-30,ICEA LION GENERAL INSURANCE COMPANY LIMITED,2426.0,1561.0,15544.0,2492.0,13.0,299.0,16727.0,0.06656085197890534,7.4993729621269125,12.759203317802466,19531.0,2804.0,1.5308995955148226
2019-09-30,INTRA AFRICA ASSURANCE COMPANY LIMITED,599.0,590.0,446.0,471.0,1.0,1.0,1162.0,0.06116207951070336,0.08410428931875526,28.807339449541285,1635.0,473.0,0.06116207951070336
2019-09-30,INVESCO ASSURANCE COMPANY LIMITED,1112.0,48.0,114.0,119.0,0.0,0.0,1155.0,0.0,0.0,9.340659340659341,1274.0,119.0,0.0
2019-09-30,JUBILEE ALLIANZ GENERAL INSURANCE LIMITED,257554.0,953023.0,2944.0,991483.0,0.0,46.0,221992.0,0.0,0.003799840902313525,81.70299483898506,1213521.0,991529.0,0.00379062249437793
2019-09-30,KENINDIA ASSURANCE COMPANY LIMITED,3932.0,4212.0,0.0,3617.0,0.0,0.0,4527.0,0.0,0.0,44.4130648330059,8144.0,3617.0,0.0
2019-09-30,KENYA ORIENT INSURANCE LIMITED,8170.0,699.0,642.0,421.0,27.0,24.0,9039.0,0.2838818210493113,0.2705749718151071,4.426453580065188,9511.0,472.0,0.25233939648827675
2019-09-30,MADISON GENERAL INSURANCE KENYA LIMITED,26174.0,74813.0,422.0,74678.0,2855.0,0.0,23876.0,2.815331972507371,0.0,73.64040667001943,101409.0,77533.0,0.0
2019-09-30,MAYFAIR INSURANCE COMPANY LIMITED,394.0,283.0,0.0,318.0,0.0,0.0,359.0,0.0,0.0,46.971935007385525,677.0,318.0,0.0
2019-09-30,CANNON GENERALINSURANCE COMPANY LIMITED,1207.0,347.0,0.0,282.0,0.0,14.0,1258.0,0.0,0.9009009009009009,18.146718146718147,1554.0,296.0,0.9009009009009009
2019-09-30,MUA INSURANCE(KENYA) LIMITED,858.0,383.0,0.0,361.0,0.0,223.0,657.0,0.0,17.96937953263497,29.089443996776794,1241.0,584.0,17.96937953263497
2019-09-30,OCCIDENTAL INSURANCE COMPANY LIMITED,2023.0,1234.0,2.0,1013.0,0.0,341.0,1905.0,0.0,10.469757445501996,31.083154341822645,3259.0,1354.0,10.4633323105247
2019-09-30,PACIS INSURANCE COMPANY LIMITED,2080.0,1019.0,1210.0,820.0,6.0,232.0,3251.0,0.1392434439545138,7.486285898676992,19.02993734045022,4309.0,1058.0,5.384079832907867
2019-09-30,PIONEER GENERAL INSURANCE LIMITED,268.0,535.0,1132.0,551.0,9.0,0.0,1375.0,0.46511627906976744,0.0,28.475452196382427,1935.0,560.0,0.0
2019-09-30,SAHAM INSURANCE COMPANY LIMITED,18084.0,36093.0,789.0,36565.0,1320.0,614.0,16467.0,2.4014845540879817,1.1887015275008228,66.52294145471747,54966.0,38499.0,1.1170541789469854
2019-09-30,SANLAM GENERAL INSURANCE COMPANY LIMITED,25203.0,18874.0,902.0,21224.0,109.0,952.0,22694.0,0.242335312034505,2.159856614560882,47.18646479468197,44979.0,22285.0,2.116543275750906
2019-09-30,TAKAFUL INSURANCE OF AFRICA LIMITED,425.0,155.0,0.0,193.0,0.0,0.0,387.0,0.0,0.0,33.275862068965516,580.0,193.0,0.0
2019-09-30,TAUSI ASSURANCE COMPANY LIMITED,724.0,379.0,92.0,317.0,0.0,175.0,703.0,0.0,15.86582048957389,26.527196652719663,1195.0,492.0,14.644351464435147
2019-09-30,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,1276.0,9060.0,463.0,7876.0,63.0,0.0,2860.0,0.5833873506806185,0.0,72.9326789517548,10799.0,7939.0,0.0
2019-09-30,THE MONARCH INSURANCE COMPANY LIMITED,8196.0,1906.0,76.0,1298.0,11.0,326.0,8543.0,0.10807624287679307,3.2261256803562595,12.752996659461585,10178.0,1635.0,3.202986834348595
2019-09-30,TRIDENT INSURANCE COMPANY LIMITED,47824.0,5027.0,531.0,2219.0,0.0,995.0,50168.0,0.0,1.8862201664423424,4.156831890899554,53382.0,3214.0,1.863924169195609
2019-09-30,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,1731.0,910.0,2020.0,776.0,9.0,0.0,3876.0,0.1930916112422227,0.0,16.64878781377387,4661.0,785.0,0.0
2019-09-30,XPLICO INSURANCE COMPANY LIMITED,2498.0,227.0,13.0,191.0,0.0,0.0,2547.0,0.0,0.0,6.975894813732651,2738.0,191.0,0.0
2019-12-31,AAR INSURANCE COMPANY LIMITED,23430.0,73122.0,0.0,75260.0,923.0,2663.0,17706.0,0.955961554395559,2.6780775767571425,77.94763443533019,96552.0,78846.0,2.7580992625735354
2019-12-31,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2005.0,353.0,129.0,278.0,7.0,0.0,2202.0,0.2814636107760354,0.0,11.178126256533977,2487.0,285.0,0.0
2019-12-31,AIG KENYA INSURANCE COMPANY LIMITED,1759.0,756.0,371.0,650.0,0.0,13.0,2223.0,0.0,0.5250403877221325,22.52252252252252,2886.0,663.0,0.45045045045045046
2019-12-31,ALLIANZ INSURANCE COMPANY LIMITED,403.0,1265.0,95.0,1226.0,0.0,0.0,537.0,0.0,0.0,69.54055587067498,1763.0,1226.0,0.0
2019-12-31,APA INSURANCE COMPANY LIMITED,3725.0,2702.0,6347.0,2151.0,0.0,1.0,10622.0,0.0,0.015559358954411079,16.838891498356034,12774.0,2152.0,0.007828401440425865
2019-12-31,BRITAM GENERAL INSURANCE COMPANY (K) LTD,45291.0,42559.0,0.0,47864.0,0.0,0.0,39986.0,0.0,0.0,54.48377916903814,87850.0,47864.0,0.0
2019-12-31,CIC GENERAL INSURANCE LIMITED,10929.0,7129.0,1464.0,7680.0,0.0,0.0,11842.0,0.0,0.0,39.34023153365434,19522.0,7680.0,0.0
2019-12-31,CORPORATE INSURANCE COMPANY LIMITED,554.0,429.0,2.0,304.0,0.0,48.0,633.0,0.0,4.883011190233978,30.862944162436552,985.0,352.0,4.873096446700507
2019-12-31,DIRECTLINE ASSURANCE COMPANY LIMITED,126.0,88.0,0.0,74.0,0.0,0.0,140.0,0.0,0.0,34.57943925233645,214.0,74.0,0.0
2019-12-31,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2705.0,1494.0,1987.0,1464.0,5.0,318.0,4399.0,0.0808276753960556,7.573231721838533,23.666343355965083,6186.0,1787.0,5.140640155189137
2019-12-31,FIRST ASSURANCE COMPANY LIMITED,41356.0,39340.0,0.0,30810.0,0.0,5975.0,43911.0,0.0,7.404332308912462,38.18033111926242,80696.0,36785.0,7.404332308912462
2019-12-31,GA INSURANCE LIMITED,5008.0,4033.0,141.0,3911.0,232.0,2.0,5037.0,2.526682639947724,0.022121446742616967,42.59420605532564,9182.0,4145.0,0.02178174689610107
2019-12-31,GEMINIA INSURANCE COMPANY LIMITED,4131.0,2152.0,4240.0,2513.0,0.0,0.0,8010.0,0.0,0.0,23.88102252209446,10523.0,2513.0,0.0
2019-12-31,THE HERITAGE INSURANCE COMPANY LIMITED,11661.0,27593.0,4391.0,27248.0,53.0,487.0,15857.0,0.12143429946156489,1.2406378967748508,62.430977202428686,43645.0,27788.0,1.1158208271279642
2019-12-31,ICEA LION GENERAL INSURANCE COMPANY LIMITED,1177.0,3665.0,3203.0,1966.0,11.0,104.0,5964.0,0.13673088875077688,2.1460998761865455,24.437538844002486,8045.0,2081.0,1.2927284027346178
2019-12-31,INTRA AFRICA ASSURANCE COMPANY LIMITED,716.0,450.0,523.0,289.0,1.0,25.0,1374.0,0.059206631142687975,2.144082332761578,17.11071640023683,1689.0,315.0,1.4801657785671996
2019-12-31,INVESCO ASSURANCE COMPANY LIMITED,1041.0,39.0,82.0,58.0,0.0,0.0,1104.0,0.0,0.0,4.991394148020654,1162.0,58.0,0.0
2019-12-31,JUBILEE ALLIANZ GENERAL INSURANCE LIMITED,219048.0,1007020.0,1714.0,997670.0,0.0,37.0,230075.0,0.0,0.003017774692941425,81.25791060628028,1227782.0,997707.0,0.0030135642972449507
2019-12-31,KENINDIA ASSURANCE COMPANY LIMITED,4527.0,4353.0,0.0,2832.0,0.0,0.0,6048.0,0.0,0.0,31.891891891891895,8880.0,2832.0,0.0
2019-12-31,KENYA ORIENT INSURANCE LIMITED,8398.0,670.0,2918.0,281.0,59.0,998.0,10648.0,0.4922409477724011,11.005734450816057,2.344401802102453,11986.0,1338.0,8.326380777573835
2019-12-31,MADISON GENERAL INSURANCE KENYA LIMITED,23454.0,63084.0,133.0,46173.0,3135.0,0.0,37363.0,3.617126835965894,0.0,53.273874767800066,86671.0,49308.0,0.0
2019-12-31,MAYFAIR INSURANCE COMPANY LIMITED,359.0,340.0,0.0,315.0,0.0,0.0,384.0,0.0,0.0,45.06437768240343,699.0,315.0,0.0
2019-12-31,CANNON GENERALINSURANCE COMPANY LIMITED,1258.0,530.0,198.0,276.0,0.0,287.0,1423.0,0.0,16.05145413870246,13.897280966767372,1986.0,563.0,14.451158106747231
2019-12-31,MUA INSURANCE(KENYA) LIMITED,657.0,483.0,0.0,350.0,0.0,38.0,752.0,0.0,3.3333333333333335,30.701754385964914,1140.0,388.0,3.3333333333333335
2019-12-31,OCCIDENTAL INSURANCE COMPANY LIMITED,1903.0,1138.0,7.0,673.0,0.0,545.0,1830.0,0.0,19.27838698266714,22.08005249343832,3048.0,1218.0,17.880577427821525
2019-12-31,PACIS INSURANCE COMPANY LIMITED,2041.0,1005.0,681.0,697.0,1.0,5.0,3024.0,0.026831231553528307,0.16414970453053185,18.701368392809233,3727.0,703.0,0.13415615776764153
2019-12-31,PIONEER GENERAL INSURANCE LIMITED,243.0,683.0,1184.0,540.0,10.0,0.0,1560.0,0.47393364928909953,0.0,25.59241706161137,2110.0,550.0,0.0
2019-12-31,SAHAM INSURANCE COMPANY LIMITED,13135.0,23758.0,108.0,32528.0,527.0,0.0,3946.0,1.4242858301126997,0.0,87.91113753682332,37001.0,33055.0,0.0
2019-12-31,SANLAM GENERAL INSURANCE COMPANY LIMITED,21792.0,16719.0,788.0,18224.0,0.0,170.0,20905.0,0.0,0.44143231803900185,46.37268123870836,39299.0,18394.0,0.43258098170436904
2019-12-31,TAKAFUL INSURANCE OF AFRICA LIMITED,387.0,126.0,0.0,81.0,0.0,0.0,432.0,0.0,0.0,15.789473684210526,513.0,81.0,0.0
2019-12-31,TAUSI ASSURANCE COMPANY LIMITED,611.0,400.0,90.0,299.0,0.0,104.0,698.0,0.0,10.286844708209692,27.157129881925524,1101.0,403.0,9.44595821980018
2019-12-31,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,2397.0,10566.0,537.0,7251.0,40.0,0.0,6209.0,0.2962962962962963,0.0,53.71111111111111,13500.0,7291.0,0.0
2019-12-31,THE MONARCH INSURANCE COMPANY LIMITED,8470.0,1195.0,248.0,339.0,5.0,370.0,9199.0,0.05043881771411277,3.828246249353337,3.4197518410168466,9913.0,714.0,3.732472510844346
2019-12-31,TRIDENT INSURANCE COMPANY LIMITED,49537.0,1726.0,945.0,2815.0,0.0,3779.0,45614.0,0.0,7.371788619472134,5.391893962611094,52208.0,6594.0,7.2383542752068655
2019-12-31,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,1856.0,1230.0,2182.0,822.0,30.0,0.0,4416.0,0.5694760820045558,0.0,15.603644646924831,5268.0,852.0,0.0
2019-12-31,XPLICO INSURANCE COMPANY LIMITED,2534.0,181.0,0.0,190.0,0.0,0.0,2525.0,0.0,0.0,6.998158379373849,2715.0,190.0,0.0
2020-03-31,AAR INSURANCE COMPANY LIMITED,20591.0,76089.0,0.0,71639.0,190.0,1997.0,22854.0,0.19652461729416631,2.0655771617707903,74.0990897807199,96680.0,73826.0,2.0655771617707903
2020-03-31,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2073.0,379.0,102.0,144.0,1.0,0.0,2409.0,0.03915426781519186,0.0,5.638214565387627,2554.0,145.0,0.0
2020-03-31,AIG KENYA INSURANCE COMPANY LIMITED,1813.0,1121.0,398.0,653.0,0.0,15.0,2664.0,0.0,0.5112474437627812,19.59783913565426,3332.0,668.0,0.4501800720288115
2020-03-31,ALLIANZ INSURANCE COMPANY LIMITED,959.0,1014.0,75.0,1413.0,0.0,4.0,631.0,0.0,0.20273694880892043,68.994140625,2048.0,1417.0,0.1953125
2020-03-31,APA INSURANCE COMPANY LIMITED,4275.0,2678.0,5159.0,3450.0,0.0,0.0,8662.0,0.0,0.0,28.484147952443855,12112.0,3450.0,0.0
2020-03-31,BRITAM GENERAL INSURANCE COMPANY (K) LTD,39986.0,80740.0,0.0,74881.0,0.0,0.0,45845.0,0.0,0.0,62.025578582906746,120726.0,74881.0,0.0
2020-03-31,CIC GENERAL INSURANCE LIMITED,10378.0,9711.0,1668.0,12356.0,0.0,0.0,9401.0,0.0,0.0,56.790917865514544,21757.0,12356.0,0.0
2020-03-31,CORPORATE INSURANCE COMPANY LIMITED,631.0,474.0,0.0,418.0,0.0,5.0,682.0,0.0,0.4524886877828055,37.828054298642535,1105.0,423.0,0.4524886877828055
2020-03-31,DIRECTLINE ASSURANCE COMPANY LIMITED,140.0,107.0,0.0,40.0,0.0,0.0,207.0,0.0,0.0,16.194331983805668,247.0,40.0,0.0
2020-03-31,FIDELITY SHIELD INSURANCE COMPANY LIMITED,2412.0,1461.0,1193.0,1463.0,9.0,53.0,3541.0,0.17765495459928937,1.3684482313452104,28.878799842084486,5066.0,1525.0,1.0461902881958152
2020-03-31,FIRST ASSURANCE COMPANY LIMITED,43911.0,46757.0,0.0,42014.0,0.0,8821.0,39833.0,0.0,9.72890104557286,46.33828914280672,90668.0,50835.0,9.72890104557286
2020-03-31,GA INSURANCE LIMITED,4896.0,3476.0,166.0,3050.0,178.0,0.0,5310.0,2.084797376434762,0.0,35.72265167486531,8538.0,3228.0,0.0
2020-03-31,GEMINIA INSURANCE COMPANY LIMITED,3770.0,2707.0,2553.0,1321.0,0.0,22.0,7687.0,0.0,0.33966342442488806,14.629014396456258,9030.0,1343.0,0.24363233665559247
2020-03-31,THE HERITAGE INSURANCE COMPANY LIMITED,11466.0,33998.0,7152.0,32680.0,14.0,918.0,19004.0,0.02660787593127566,2.019180010557804,62.110384673863464,52616.0,33612.0,1.7447164360650753
2020-03-31,ICEA LION GENERAL INSURANCE COMPANY LIMITED,2765.0,2197.0,2843.0,2630.0,12.0,40.0,5123.0,0.15374759769378604,0.8061265618702136,33.696348494554776,7805.0,2682.0,0.5124919923126201
2020-03-31,INTRA AFRICA ASSURANCE COMPANY LIMITED,851.0,438.0,252.0,421.0,0.0,7.0,1113.0,0.0,0.5430566330488751,27.319922128487995,1541.0,428.0,0.45425048669695006
2020-03-31,INVESCO ASSURANCE COMPANY LIMITED,1022.0,39.0,111.0,51.0,0.0,0.0,1121.0,0.0,0.0,4.351535836177475,1172.0,51.0,0.0
2020-03-31,JUBILEE GENERAL INSURANCE,6681.0,1992.0,1829.0,1434.0,0.0,52.0,9016.0,0.0,0.5995618586417618,13.654541992001523,10502.0,1486.0,0.4951437821367358
2020-03-31,JUBILEE HEALTH INSURANCE LIMITED,221681.0,1002704.0,0.0,974974.0,0.0,0.0,249411.0,0.0,0.0,79.62969164110962,1224385.0,974974.0,0.0
2020-03-31,KENINDIA ASSURANCE COMPANY LIMITED,6119.0,3937.0,0.0,1704.0,93.0,182.0,8077.0,0.9248210023866348,1.809864757358791,16.94510739856802,10056.0,1979.0,1.809864757358791
2020-03-31,KENYA ORIENT INSURANCE LIMITED,7730.0,682.0,1111.0,246.0,30.0,131.0,9116.0,0.3150267772760685,1.5572990965287685,2.5832195736637615,9523.0,407.0,1.3756169274388323
2020-03-31,MADISON GENERAL INSURANCE KENYA LIMITED,37230.0,102589.0,172.0,102508.0,4584.0,0.0,32899.0,3.2744962176139896,0.0,73.22470730261232,139991.0,107092.0,0.0
2020-03-31,MAYFAIR INSURANCE COMPANY LIMITED,384.0,266.0,0.0,264.0,0.0,0.0,386.0,0.0,0.0,40.61538461538461,650.0,264.0,0.0
2020-03-31,CANNON GENERALINSURANCE COMPANY LIMITED,1225.0,586.0,199.0,224.0,1.0,127.0,1658.0,0.04975124378109452,7.012700165654334,11.144278606965175,2010.0,352.0,6.318407960199004
2020-03-31,MUA INSURANCE(KENYA) LIMITED,752.0,290.0,0.0,367.0,0.0,5.0,670.0,0.0,0.47984644913627633,35.22072936660269,1042.0,372.0,0.47984644913627633
2020-03-31,OCCIDENTAL INSURANCE COMPANY LIMITED,1609.0,1251.0,6.0,1058.0,0.0,37.0,1771.0,0.0,1.2937062937062938,36.9155617585485,2866.0,1095.0,1.2909979064898813
2020-03-31,PACIS INSURANCE COMPANY LIMITED,2343.0,948.0,983.0,714.0,5.0,125.0,3430.0,0.1169864295741694,3.7982376177453663,16.70566214319139,4274.0,844.0,2.924660739354235
2020-03-31,PIONEER GENERAL INSURANCE LIMITED,376.0,635.0,1663.0,747.0,14.0,0.0,1913.0,0.5235602094240838,0.0,27.935676888556472,2674.0,761.0,0.0
2020-03-31,SAHAM INSURANCE COMPANY LIMITED,3844.0,28004.0,52.0,28279.0,1373.0,0.0,2248.0,4.3040752351097185,0.0,88.64890282131661,31900.0,29652.0,0.0
2020-03-31,SANLAM GENERAL INSURANCE COMPANY LIMITED,20117.0,25910.0,781.0,26401.0,150.0,115.0,20142.0,0.3204580413604512,0.2498533469485302,56.40275166638181,46808.0,26666.0,0.24568449837634593
2020-03-31,TAKAFUL INSURANCE OF AFRICA LIMITED,0.0,5904.0,0.0,180.0,0.0,0.0,5724.0,0.0,0.0,3.048780487804878,5904.0,180.0,0.0
2020-03-31,TAUSI ASSURANCE COMPANY LIMITED,608.0,446.0,70.0,340.0,0.0,81.0,703.0,0.0,7.685009487666034,30.2491103202847,1124.0,421.0,7.206405693950178
2020-03-31,THE KENYAN ALLIANCE INSURANCE COMPANY LIMITED,5672.0,17016.0,312.0,11086.0,158.0,0.0,11756.0,0.6869565217391304,0.0,48.199999999999996,23000.0,11244.0,0.0
2020-03-31,THE MONARCH INSURANCE COMPANY LIMITED,8951.0,1321.0,267.0,550.0,204.0,299.0,9486.0,1.9356675206376315,2.9108255451713396,5.218711452699496,10539.0,1053.0,2.8370813170129994
2020-03-31,TRIDENT INSURANCE COMPANY LIMITED,44669.0,515.0,42.0,575.0,0.0,0.0,44651.0,0.0,0.0,1.271392561800734,45226.0,575.0,0.0
2020-03-31,OLD MUTUAL GENERAL INSURANCE KENYA LIMITED,2234.0,1325.0,7654.0,1682.0,6.0,0.0,9525.0,0.053509319539819855,0.0,15.000445910996167,11213.0,1688.0,0.0
2020-03-31,XPLICO INSURANCE COMPANY LIMITED,2525.0,207.0,0.0,43.0,8.0,0.0,2681.0,0.29282576866764276,0.0,1.5739385065885798,2732.0,51.0,0.0
2020-06-30,AAR INSURANCE COMPANY LIMITED,22854.0,45329.0,0.0,49736.0,46.0,1370.0,17031.0,0.06746549726471408,2.0092985054925716,72.94486895560478,68183.0,51152.0,2.0092985054925716
2020-06-30,AFRICAN MERCHANT ASSURANCE COMPANY LIMITED,2307.0,244.0,74.0,187.0,0.0,0.0,2438.0,0.0,0.0,7.123809523809524,2625.0,187.0,0.0
2020-06-30,AIG KENYA INSURANCE COMPANY LIMITED,2266.0,873.0,218.0,810.0,0.0,93.0,2454.0,0.0,2.9627269831156418,24.128686327077748,3357.0,903.0,2.7703306523681857
2020-06-30,ALLIANZ INSURANCE COMPANY LIMITED,556.0,1097.0,102.0,1128.0,0.0,36.0,591.0,0.0,2.1778584392014517,64.27350427350427,1755.0,1164.0,2.051282051282051
